date,open,high,low,close,adj_close,volume,ticker
2015-01-02,104.69000244140624,105.23999786376952,103.61000061035156,104.30999755859376,92.69915771484376,1191200.0,ECL
2015-01-05,103.83000183105467,104.19000244140624,101.94000244140624,101.9800033569336,90.62850189208984,2073800.0,ECL
2015-01-06,101.69000244140624,101.7300033569336,97.77999877929688,98.93000030517578,87.91802978515625,3396100.0,ECL
2015-01-07,99.94000244140624,100.63999938964844,99.08000183105467,100.37999725341795,89.20661163330078,2315500.0,ECL
2015-01-08,101.45999908447266,103.16000366210938,101.37000274658205,102.62000274658205,91.19727325439452,1935500.0,ECL
2015-01-09,102.55999755859376,102.8000030517578,101.22000122070312,101.33000183105467,90.05084991455078,1784900.0,ECL
2015-01-12,101.61000061035156,101.75,99.51000213623048,100.76000213623048,89.5443344116211,2157200.0,ECL
2015-01-13,101.25,102.23999786376952,100.81999969482422,101.91999816894533,90.57518768310548,2083000.0,ECL
2015-01-14,100.2699966430664,101.41999816894533,99.9499969482422,101.33000183105467,90.05084991455078,1721300.0,ECL
2015-01-15,101.7300033569336,102.4000015258789,100.6500015258789,100.68000030517578,89.47319793701172,1460000.0,ECL
2015-01-16,100.94000244140624,102.38999938964844,100.5199966430664,102.20999908447266,90.8329086303711,1754300.0,ECL
2015-01-20,102.98999786376952,103.4800033569336,101.37000274658205,102.55999755859376,91.14395904541016,1938000.0,ECL
2015-01-21,102.4000015258789,104.0500030517578,101.8000030517578,104.0,92.42366790771484,1716400.0,ECL
2015-01-22,104.75,106.44000244140624,104.27999877929688,106.37000274658205,94.52987670898438,2078700.0,ECL
2015-01-23,106.4499969482422,107.19000244140624,105.7699966430664,105.87999725341795,94.09440612792967,1749000.0,ECL
2015-01-26,106.01000213623048,107.05999755859376,105.41999816894533,107.0199966430664,95.10751342773438,1884600.0,ECL
2015-01-27,105.63999938964844,107.44000244140624,105.54000091552734,106.4800033569336,94.62763214111328,1462700.0,ECL
2015-01-28,106.95999908447266,106.95999908447266,103.54000091552734,103.58000183105467,92.05043029785156,1730500.0,ECL
2015-01-29,103.45999908447266,104.6500015258789,102.4499969482422,104.37999725341795,92.7613525390625,2048100.0,ECL
2015-01-30,103.0199966430664,104.63999938964844,103.0199966430664,103.7699966430664,92.2192611694336,2634500.0,ECL
2015-02-02,102.52999877929688,104.33999633789062,101.56999969482422,103.48999786376952,91.970458984375,2059000.0,ECL
2015-02-03,103.91000366210938,106.13999938964844,103.79000091552734,106.08000183105467,94.27213287353516,1566400.0,ECL
2015-02-04,106.0,106.0,104.12999725341795,104.44000244140624,92.8147201538086,1384100.0,ECL
2015-02-05,105.12000274658205,106.6999969482422,104.63999938964844,106.37999725341795,94.53875732421876,1281700.0,ECL
2015-02-06,106.61000061035156,107.3499984741211,106.3499984741211,106.68000030517578,94.80540466308594,1052900.0,ECL
2015-02-09,106.58999633789062,107.44000244140624,106.54000091552734,107.23999786376952,95.30303192138672,1358500.0,ECL
2015-02-10,107.61000061035156,108.33999633789062,106.76000213623048,108.33000183105467,96.2716827392578,1305800.0,ECL
2015-02-11,108.25,109.80999755859376,107.87999725341795,109.30999755859376,97.14258575439452,1834700.0,ECL
2015-02-12,110.0500030517578,111.16000366210938,109.62000274658205,110.7699966430664,98.4400863647461,1585000.0,ECL
2015-02-13,111.0199966430664,112.0999984741211,110.62000274658205,111.62000274658205,99.19548797607422,1150200.0,ECL
2015-02-17,111.6500015258789,111.9800033569336,110.9000015258789,111.66999816894533,99.23993682861328,1029600.0,ECL
2015-02-18,111.31999969482422,111.56999969482422,110.68000030517578,111.55999755859376,99.14215850830078,1246900.0,ECL
2015-02-19,110.8499984741211,111.8000030517578,110.01000213623048,111.7699966430664,99.32877349853516,1323500.0,ECL
2015-02-20,111.7300033569336,112.56999969482422,110.91999816894533,112.52999877929688,100.0041732788086,2188100.0,ECL
2015-02-23,112.06999969482422,112.0999984741211,110.9800033569336,111.41000366210938,99.00888061523438,1481400.0,ECL
2015-02-24,111.2300033569336,113.37999725341795,110.37999725341795,113.0,100.42188262939452,2182500.0,ECL
2015-02-25,113.0,115.68000030517578,112.9000015258789,115.6500015258789,102.77689361572266,2135500.0,ECL
2015-02-26,115.31999969482422,116.72000122070312,114.5199966430664,116.1500015258789,103.22127532958984,1820600.0,ECL
2015-02-27,115.9800033569336,117.0,115.4499969482422,115.54000091552734,102.6791534423828,1612700.0,ECL
2015-03-02,115.5199966430664,116.02999877929688,114.75,115.95999908447266,103.05239868164062,1369800.0,ECL
2015-03-03,115.29000091552734,116.37000274658205,114.7300033569336,116.19000244140624,103.25680541992188,1179100.0,ECL
2015-03-04,115.77999877929688,116.54000091552734,114.76000213623048,116.18000030517578,103.24789428710938,1681300.0,ECL
2015-03-05,116.73999786376952,116.88999938964844,115.70999908447266,116.7699966430664,103.7722396850586,1029600.0,ECL
2015-03-06,116.5,116.72000122070312,114.51000213623048,114.69000244140624,102.21263885498048,1360300.0,ECL
2015-03-09,114.69000244140624,116.2300033569336,114.51000213623048,115.87999725341795,103.2731704711914,1117400.0,ECL
